CustomerID,Gender,Age,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
C02931,Male,61.0,0,No,No,38,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Electronic check,59.39,2607.33,Yes
C02889,Female,35.0,0,No,No,14,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card,60.33,831.94,No
C02997,Male,68.0,1,Yes,No,37,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,27.17,1142.76,No
C01476,Male,68.0,1,Yes,No,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,30.17,1105.08,No
C06020,Male,27.0,0,No,No,37,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,61.02,2087.11,No
C02280,Female,24.0,0,Yes,No,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,32.12,647.26,No
C01680,Female,55.0,0,No,No,26,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Mailed check,68.48,1776.03,No
C01334,Male,36.0,0,No,No,21,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Credit card,51.11,1189.69,Yes
C01951,Male,69.0,1,No,No,49,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,No,Electronic check,48.16,2208.98,No
C05553,Male,34.0,0,Yes,No,21,Yes,No,DSL,No,No,No,No,No,No,One year,No,Credit card,40.1,962.83,No
C01008,Female,29.0,0,No,No,32,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,54.98,1723.68,No
C00236,Male,25.0,0,No,No,23,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.47,2098.61,Yes
C02283,Female,31.0,0,Yes,No,37,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,54.07,1784.05,Yes
C00795,Male,19.0,0,Yes,No,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,38.45,1451.2,No
C04941,Female,30.0,0,No,No,28,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer,59.55,1771.6,No
C01228,Male,55.0,0,Yes,No,53,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,63.3,3649.63,No
C05288,Female,50.0,0,No,No,64,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Two year,Yes,Credit card,57.18,3939.68,No
C01800,Female,43.0,0,Yes,No,0,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,43.27,116.45,No
C04319,Female,29.0,0,Yes,No,33,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer,58.06,2188.26,No
C04441,Female,42.0,0,No,No,26,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer,63.53,1675.8,Yes
C01438,Male,67.0,1,No,Yes,28,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card,46.02,1451.56,Yes
C00215,Male,38.0,0,Yes,Yes,28,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,75.25,2293.51,No
C03835,Male,25.0,0,Yes,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.82,726.81,No
C04426,Male,22.0,0,Yes,No,22,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,80.0,1974.76,Yes
C01973,Female,54.0,0,No,No,51,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer,63.61,3113.85,Yes
C04848,Female,56.0,0,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,19.89,300.71,No
C02621,Male,36.0,0,No,No,1,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card,71.5,230.67,No
C02672,Female,18.0,0,Yes,No,4,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card,43.49,228.83,No
C05372,Male,32.0,0,No,No,35,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,68.43,2852.05,No
C07118,Female,30.0,0,No,No,0,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card,66.06,71.63,Yes
C03372,Male,37.0,0,Yes,No,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,33.08,2137.62,No
C02326,Male,35.0,0,No,Yes,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,32.73,479.35,No
C03838,Male,52.0,0,No,No,55,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Two year,No,Electronic check,54.665,3697.8,No
C00068,Male,46.0,0,No,No,0,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card,55.81,155.11,No
C01496,Female,23.0,0,Yes,Yes,31,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card,89.9,2816.21,No
C06359,Female,47.0,0,No,Yes,27,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Credit card,80.08,2111.73,No
C02354,Female,59.0,0,Yes,Yes,6,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,69.57,478.28,No
C01888,Male,37.0,0,No,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,18.0,670.71,No
C04695,Male,45.0,0,No,No,32,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Credit card,54.7,1687.87,No
C04785,Male,40.0,0,Yes,No,1,Yes,No,DSL,No,No,No,No,No,No,One year,No,Electronic check,41.84,146.97,No
C04681,Female,69.0,1,No,Yes,54,No,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card,42.07,2407.89,No
C06980,Male,65.0,0,Yes,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,30.53,197.01,No
C05088,Male,41.0,0,No,No,44,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,No,Bank transfer,66.46,2726.83,No
C06160,Male,35.0,0,No,No,9,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,79.11,735.85,Yes
C02616,Male,46.0,0,No,Yes,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,27.39,580.16,No
C01085,Male,23.0,0,No,No,57,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer,86.94,5380.61,No
C00442,Female,46.0,0,Yes,Yes,4,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Credit card,63.44,341.73,No
C03139,Male,41.0,0,No,No,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,36.47,1358.19,No
C04064,Female,18.0,0,No,No,32,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,No,Credit card,58.37,2056.55,No
C00533,Female,60.0,0,Yes,Yes,28,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,49.09,1569.83,No
C06699,Female,80.0,1,Yes,Yes,32,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Two year,No,Mailed check,57.8,2213.96,No
C02512,Male,38.0,0,No,Yes,19,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,77.74,1419.04,No
C02361,Male,39.0,0,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,24.52,74.47,No
C02611,Male,19.0,0,No,No,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,26.93,1482.13,No
C04958,Male,27.0,0,No,No,20,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card,35.98,997.71,Yes
C02914,Male,38.0,0,Yes,No,17,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Credit card,82.77,1518.77,No
C01067,Female,39.0,0,No,No,2,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer,67.25,160.33,Yes
C02268,Male,52.0,0,No,No,6,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,48.83,395.68,No
C02682,Female,25.0,0,No,No,38,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,48.03,1823.36,No
C01333,Male,54.0,0,Yes,No,11,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer,51.85,553.71,No
C06104,Female,40.0,0,No,No,14,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer,91.08,1333.54,Yes
C06550,Female,33.0,0,No,No,0,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer,59.1,97.91,No
C03829,Male,30.0,0,Yes,No,51,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card,77.93,4032.21,Yes
C05425,Female,20.0,0,No,No,16,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card,68.46,1217.98,No
C01504,Male,40.0,0,Yes,No,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,37.22,2175.49,No
C05780,Female,47.0,0,Yes,No,0,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,66.67,36.13,Yes
C02230,Male,55.0,0,Yes,Yes,37,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Credit card,63.34,2461.56,No
C02336,Female,39.0,0,Yes,No,51,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,No,Electronic check,57.7,2662.22,No
C06337,Female,35.0,0,No,No,0,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer,45.45,159.5,No
C05396,Male,18.0,0,No,No,50,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,54.91,3083.05,No
C05705,Female,58.0,0,Yes,No,41,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer,38.31,1713.15,No
C00728,Female,54.0,0,No,No,57,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,One year,No,Mailed check,54.665,2727.53,No
C02947,Male,45.0,0,No,No,37,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card,35.57,1247.04,Yes
C01376,Female,42.0,0,No,No,33,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,No,Electronic check,71.79,2376.15,No
C05608,Male,62.0,0,Yes,Yes,28,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,55.75,1699.23,Yes
C06684,Female,45.0,0,No,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,19.26,1401.2,No
C04221,Male,72.0,1,Yes,Yes,38,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,One year,Yes,Credit card,69.07,2640.11,No
C02376,Male,43.0,0,No,No,51,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,82.77,4294.72,No
C02281,Female,33.0,0,No,No,28,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer,74.16,2184.89,No
C07250,Male,32.0,0,No,No,23,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card,69.47,1957.07,Yes
C01344,Female,54.0,0,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,34.57,679.68,No
C00653,Male,47.0,0,Yes,No,29,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card,80.6,2566.96,Yes
C06785,Male,28.0,0,No,No,24,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Bank transfer,69.6,1731.32,No
C01597,Male,27.0,0,No,No,33,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card,74.59,2102.85,Yes
C02838,Male,33.0,0,No,Yes,29,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,56.54,1580.81,Yes
C05588,Female,50.0,0,No,No,51,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Mailed check,71.12,3768.39,No
C02760,Male,56.0,0,No,No,29,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,52.96,1716.75,No
C01277,Male,38.0,0,Yes,No,14,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,62.99,900.3,No
C06057,Female,45.0,0,Yes,Yes,57,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Two year,No,Bank transfer,62.86,3603.12,No
C01012,Female,39.0,0,No,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card,25.67,1576.52,No
C06623,Male,36.0,0,No,No,36,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,No,Bank transfer,44.7,1775.78,No
C07027,Male,30.0,0,No,No,55,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Bank transfer,59.07,3146.63,No
C04195,Male,23.0,0,No,No,4,No,No phone service,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,50.82,348.68,Yes
C01148,Male,32.0,0,No,No,22,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,91.32,2174.98,Yes
C06272,Male,49.0,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,26.86,386.18,Yes
C00466,Male,59.0,0,Yes,Yes,18,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Mailed check,54.82,938.16,No
C03346,Female,22.0,0,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,26.81,439.5,Yes
C01976,Female,42.0,0,No,No,13,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Credit card,80.65,1272.95,No
C00754,Male,36.0,0,Yes,No,21,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card,75.46,1775.74,Yes
C05419,Female,69.0,1,Yes,No,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,38.1,71.3,Yes
C04394,Male,66.0,1,No,No,28,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Mailed check,69.32499999999999,2312.5,No
C06730,Male,31.0,0,No,Yes,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,18.0,614.45,No
C06007,Female,50.0,0,No,Yes,15,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer,66.42,1328.1,No
C01471,Female,51.0,0,No,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.98,414.0,No
C07230,Male,37.0,0,No,No,57,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,62.62,3311.37,No
C00221,Female,69.0,1,Yes,No,29,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,62.68,1447.16,No
C00097,Female,42.0,0,Yes,No,40,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card,77.91,2927.68,No
C05144,Male,51.0,0,Yes,No,40,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card,71.95,3008.72,No
C06276,Female,75.0,1,Yes,No,64,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Bank transfer,60.15,3931.01,No
C00183,Female,41.0,0,No,No,29,Yes,No,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Electronic check,48.66,1526.41,No
C01693,Female,51.0,0,Yes,No,30,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card,61.34,1812.23,No
C00522,Male,39.0,0,No,Yes,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,37.29,1149.71,No
C01056,Male,18.0,0,No,Yes,27,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer,87.16,2047.03,No
C00170,Male,60.0,0,Yes,No,53,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Bank transfer,69.32499999999999,4132.17,Yes
C03496,Male,40.0,0,No,No,22,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Credit card,46.83,1179.73,Yes
C07114,Male,43.0,0,Yes,No,30,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card,46.22,1395.68,Yes
C01410,Female,30.0,0,No,Yes,8,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Two year,No,Bank transfer,51.25,542.99,No
C06805,Male,45.0,0,No,No,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,24.32,956.68,No
C02234,Female,23.0,0,No,No,0,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer,43.31,53.13,No
C05473,Female,25.0,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,22.07,18.32,No
C06021,Male,49.0,0,No,No,0,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card,68.6,158.95,Yes
C01266,Male,42.0,0,No,No,72,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Two year,No,Credit card,61.56,5067.0,No
C02654,Female,49.0,0,Yes,No,24,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Credit card,86.26,1890.27,Yes
C02648,Male,21.0,0,No,No,18,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer,60.92,1138.21,No
C06332,Female,46.0,0,Yes,No,50,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,68.78,3416.65,No
C03564,Male,45.0,0,No,No,24,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Credit card,79.12,2008.87,No
C02893,Female,32.0,0,Yes,No,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,36.45,1720.29,No
C00913,Female,30.0,0,No,No,11,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer,67.43,938.94,Yes
C01887,Female,35.0,0,Yes,No,27,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer,59.41,1724.58,Yes
C05712,Female,45.0,0,Yes,Yes,7,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,58.99,551.78,No
C03426,Female,28.0,0,No,No,60,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Electronic check,65.65,3848.64,No
C01559,Female,33.0,0,Yes,Yes,12,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Credit card,75.12,1023.28,No
C03732,Female,42.0,0,No,No,16,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer,50.73,710.66,No
C04777,Female,54.0,0,Yes,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,24.79,815.75,No
C01363,Female,68.0,1,Yes,Yes,36,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card,60.62,2009.5,Yes
C01659,Female,51.0,0,No,No,16,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card,62.51,1009.85,Yes
C06077,Male,45.0,0,No,Yes,6,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,67.73,494.11,No
C01827,Female,40.0,0,No,No,20,Yes,Yes,DSL,Yes,No,No,No,No,No,Two year,No,Mailed check,46.13,1003.99,No
C01050,Male,44.0,0,No,No,51,No,No phone service,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Bank transfer,54.79,3248.89,No
C05357,Male,32.0,0,No,Yes,53,Yes,No,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer,53.31,2717.18,No
C03112,Female,28.0,0,No,No,0,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Credit card,72.74,74.48,Yes
C02290,Male,32.0,0,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,32.09,1077.97,No
C02006,Male,38.0,0,Yes,No,43,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,72.55,3491.36,No
C01683,Female,49.0,0,Yes,Yes,7,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,73.72,621.07,Yes
C01963,Female,32.0,0,No,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.0,962.53,No
C03894,Male,32.0,0,No,No,31,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,No,Bank transfer,69.55,2539.89,No
C05067,Female,42.0,0,No,No,18,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer,90.4,1630.67,Yes
C06064,Male,34.0,0,No,No,2,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,70.17,239.96,No
C00715,Male,33.0,0,No,No,40,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer,78.35,2930.42,No
C07191,Female,57.0,0,Yes,No,18,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,49.62,846.18,Yes
C06428,Male,58.0,0,Yes,No,51,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,81.93,3669.96,No
C04670,Male,56.0,0,No,No,14,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer,63.62,1082.66,No
C03096,Male,53.0,0,No,No,49,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer,67.8,3222.17,Yes
C02360,Female,45.0,0,No,No,46,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,75.12,3559.18,Yes
C04162,Male,52.0,0,Yes,No,41,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,74.48,3091.33,No
C05007,Female,55.0,0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.55,1283.4850000000001,No
C01128,Male,18.0,0,No,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer,29.43,1174.14,No
C05789,Male,42.0,0,No,Yes,11,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,70.91,878.79,No
C06659,Male,53.0,0,Yes,No,60,Yes,Yes,DSL,Yes,No,No,No,No,Yes,One year,Yes,Mailed check,45.84,3279.25,No
C07035,Female,30.0,0,No,No,35,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Mailed check,48.23,1968.67,No
C06530,Female,44.0,0,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.86,57.85,No
